재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월	당기 반기 누적	전기 반기 3개월	전기 반기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	305,620,365,536	596,614,914,112	341,989,630,457	696,129,732,463		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	140,482,923,501	260,444,370,501	136,081,089,068	298,813,886,729		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	165,137,442,035	336,170,543,611	205,908,541,389	397,315,845,734		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타수익	4,047,056,128	168,083,600,167	104,699,300,448	167,935,828,153		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	35,403,989,066	132,137,428,993	76,523,164,546	160,832,549,097		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	entity00120030_udf_IS_20171189420759_IncomeStatementAbstract	관계회사지분증권손익	-538,850,706	-2,363,248,169	-192,843,614	4,362,355		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	entity00120030_udf_IS_2017118942533_udf_IS_20171189420759_IncomeStatementAbstract	   지분법이익	514,729,066	832,752,172	319,162,119	600,734,558		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	entity00120030_udf_IS_20171189431832_udf_IS_20171189420759_IncomeStatementAbstract	   지분법손실	-1,053,579,772	-3,196,000,341	-512,005,733	-596,372,203		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	17,358,977,487	70,474,994,982	44,241,153,892	104,210,785,072		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	23,758,171,323	128,723,037,505	65,354,483,632	118,069,151,715		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	126,842,464,555	311,505,424,093	212,778,503,937	390,565,120,502		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	41,649,833,628	94,800,514,513	67,376,199,775	115,894,992,978		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	85,192,630,927	216,704,909,580	145,402,304,162	274,670,127,524		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	entity00120030_udf_IS_20171189464915_ProfitLoss	   지배기업의 소유주에게 귀속되는 당기순이익	80,316,044,704	208,774,762,255	143,146,554,606	270,552,119,516		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	entity00120030_udf_IS_201711894652175_ProfitLoss	   비지배지분에 귀속되는 당기순이익	4,876,586,223	7,930,147,325	2,255,749,556	4,118,008,008		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	1,009	2,624	1,805	3,660		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	999	2,531	1,672	3,391		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	663,902,024,518	1,532,058,601,714	1,113,726,752,401	2,156,818,957,781		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	dart_RevenueFromSaleOfGoodsMerchandise	   상품매출액	587,069,313,795	1,372,171,519,526	1,063,236,258,156	2,048,464,938,797		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	dart_RevenueFromSaleOfGoodsProduct	   제품매출액	60,189,784,697	129,949,968,586	36,836,116,465	82,640,024,977		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	dart_RevenueFromRenderingOfServicesCommission	   수수료매출	16,642,926,026	29,937,113,602	13,654,377,780	25,713,994,007		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	628,027,903,384	1,453,610,873,361	1,074,440,018,731	2,080,897,490,664		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	dart_CostOfSalesFromSaleOfGoodsMerchandises	   상품매출원가	560,034,101,500	1,311,903,616,812	1,032,091,074,440	1,990,192,519,595		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	dart_CostOfSalesFromSaleOfGoodsProduct	   제품매출원가	55,685,751,268	120,399,982,157	31,721,514,377	71,853,568,693		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	dart_CostOfSalesFromRenderingOfServicesCommission	   수수료매출원가	12,308,050,616	21,307,274,392	10,627,429,914	18,851,402,376		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	35,874,121,134	78,447,728,353	39,286,733,670	75,921,467,117		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	21,586,799,185	44,653,928,260	21,597,403,483	42,973,488,371		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	14,287,321,949	33,793,800,093	17,689,330,187	32,947,978,746		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타이익	18,054,203,252	77,292,172,541	45,144,835,897	68,636,487,138		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	17,184,346,384	79,235,640,589	47,509,107,481	68,579,219,179		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	762,252,806	926,729,577	226,578,866	985,674,279		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	4,555,662,990	9,031,513,298	5,914,810,122	12,357,089,026		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	entity00138190_udf_IS_2017111154728627_IncomeStatementAbstract	관계기업관련손익	-300,404,504	-888,261,416	162,075,890	95,852,919		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	11,063,364,129	22,857,286,908	9,798,903,237	21,729,684,877		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	3,220,986,581	6,741,678,398	3,397,390,761	6,361,750,163		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	7,842,377,548	16,115,608,510	6,401,512,476	15,367,934,714		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	7,791,523,786	15,898,806,236	6,377,883,834	14,964,091,960		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	50,853,762	216,802,274	23,628,642	403,842,754		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	94	193	77	181		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	313,972,210,574	621,982,044,788	317,532,900,619	601,393,569,899		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	95,212,236,546	192,788,928,596	108,868,081,746	193,057,499,527		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	218,759,974,028	429,193,116,192	208,664,818,873	408,336,070,372		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	177,274,150,748	356,313,934,608	176,083,198,370	337,057,670,272		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	41,485,823,280	72,879,181,584	32,581,620,503	71,278,400,100		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	dart_OtherGains	기타수익	288,289,408	373,065,204	304,178,605	419,488,957		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	784,635,541	2,564,989,776	375,028,947	577,115,723		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	1,242,783,486	13,285,548,691	10,170,577,032	22,118,335,550		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	858,739,974	1,879,923,035	160,768,334	2,007,363,972		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	entity00207755_udf_IS_2017112152458201_IncomeStatementAbstract	관계기업손익	-4,269,806,452	-7,540,959,724	-6,390,078,533	-10,000,685,367		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	entity00207755_udf_IS_2017112152616168_udf_IS_2017112152458201_IncomeStatementAbstract	   지분법이익	936,425,657	1,493,293,477	-451,749,082	298,772,506		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	entity00207755_udf_IS_202086131824327_udf_IS_2017112152458201_IncomeStatementAbstract	   지분법손실	-5,949,317,553	-10,498,086,958	-2,396,411,324	-6,738,091,877		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	entity00207755_udf_IS_202086131831117_udf_IS_2017112152458201_IncomeStatementAbstract	   관계기업투자주식처분이익	702,643,239	1,598,622,176	2,849,271,660	3,085,282,875		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	entity00207755_udf_IS_202086131832695_udf_IS_2017112152458201_IncomeStatementAbstract	   관계기업투자주식처분손실	40,442,205	-134,788,419	-48,916,933	-304,376,017		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-06-30	반기보고서	KRW	entity00207755_udf_IS_2017112152628850_udf_IS_2017112152458201_IncomeStatementAbstract	   관계기업투자주식손상차손			-6,342,272,854	-6,342,272,854		
